userId,movieId,rating,timestamp
9315,593,4.0,831871128
9318,100,3.0,851451792
9318,593,5.0,851452167
9339,1220,3.0,973014374
9339,2770,3.0,942121225
9339,3044,4.0,1005477389
9339,3179,4.0,953737554
9339,3566,3.0,959354415
9339,4306,4.0,996700921
9343,9,3.0,849449133
9343,593,5.0,849449294
9352,1213,5.0,1374862856
9359,367,3.0,1059947231
9359,593,4.5,1059810075
9359,908,4.5,1059810382
9359,1197,4.0,1059810416
9359,1199,2.5,1059809429
9359,1213,5.0,1059810030
9359,1220,3.5,1059946415
9359,1288,4.5,1059810271
9359,1748,3.5,1059947291
9359,1784,3.5,1059969684
9359,2087,3.5,1059946810
9359,2770,3.5,1059809541
9359,3365,4.0,1059810286
9359,3462,4.5,1059809809
9359,3471,3.5,1059810426
9359,3527,3.0,1059946473
9359,4306,3.5,1059810335
9365,1299,4.0,891023445
9385,367,2.0,1168385825
9385,838,4.0,1168386308
9385,1197,5.0,1168385881
9385,1242,3.0,1168387181
9385,1784,3.0,1168386112
9385,2011,3.0,1168386842
9385,3471,5.0,1168387112
9385,4306,3.5,1168385456
9385,7579,3.0,1168386245
9393,232,5.0,1293709574
9393,475,5.0,1293629382
9393,593,4.0,1293707245
9393,1199,5.0,1293629055
9393,2087,4.0,1293629738
9393,3527,2.0,1293706876
9393,4306,4.0,1293629876
9393,44555,4.0,1293630254
9393,68954,5.0,1293629895
9401,4306,3.0,1114298035
9411,3081,4.0,946511745
9411,3173,3.0,946511720
9421,1910,2.0,905999516
9421,1915,1.0,905999398
9421,1922,3.0,905999721
9421,2027,2.0,905999516
9448,367,4.0,946911838
9448,1197,5.0,946912408
9448,1288,5.0,946911752
9453,116,5.0,940066700
9453,759,4.0,940069839
9453,908,4.0,940069264
9453,1197,4.0,940067198
9453,1242,4.0,940067137
9453,1281,3.0,940068957
9453,1299,5.0,940067079
9453,2087,3.0,940069156
9453,2476,3.0,940067137
9453,2724,4.0,940066221
9455,593,5.0,954118896
9455,2711,4.0,954118966
9455,2713,4.0,954119050
9455,2771,4.0,954118966
9482,475,4.0,966444535
9482,593,4.0,951520773
9482,838,5.0,951520212
9482,908,2.0,1096667605
9482,1188,5.0,951519681
9482,1197,4.0,951519555
9482,1220,2.0,966442901
9482,1288,4.0,951519653
9482,1784,3.0,951519581
9482,3159,3.0,981137721
9482,4306,5.0,992820669
9482,6535,4.0,1219706122
9482,7137,3.5,1152992651
9482,7150,4.0,1087779494
9482,41566,4.5,1138320935
9483,100,3.0,856957412
9483,832,3.0,856957381
9486,9,3.0,834947412
9486,367,3.0,861545058
9486,379,3.0,861546822
9486,552,3.0,834940498
9486,593,4.0,862939638
9486,1009,3.0,862940882
9486,1013,3.0,861545861
9486,1088,3.0,861545943
9486,1197,4.0,861545454
9486,1220,3.0,861545657
9486,1242,4.0,861545536
9486,1381,4.0,861547691
9522,1213,4.0,1404524364
9522,1965,3.5,1390011676
9527,367,2.5,1179540819
9527,4010,1.5,1179540669
9527,42734,4.5,1179540994
9527,45666,5.0,1179540930
9558,552,3.0,1225242181
9558,1242,3.0,1225242200
9559,593,4.5,1307052012
9559,51540,4.0,1307052024
9562,367,4.0,965268211
9562,593,5.0,955151588
9562,832,4.0,1244738746
9562,908,4.5,1330907928
9562,1088,4.5,1138076630
9562,1129,4.5,1328668542
9562,1197,4.0,1408329184
9562,1199,5.0,955152030
9562,1209,4.5,1372125157
9562,1213,5.0,978620612
9562,1220,4.5,1138076621
9562,1242,5.0,955152631
9562,1288,5.0,955151805
9562,1381,2.5,1057197084
9562,1644,3.0,1019342723
9562,1784,3.0,1019389585
9562,2011,5.0,979575341
9562,2087,5.0,965578998
9562,2088,2.0,1057197042
9562,2353,4.0,1252001976
9562,2387,4.0,1297300548
9562,2421,5.0,1106524119
9562,2476,5.0,955152874
9562,2713,3.0,992734608
9562,2724,4.0,992734759
9562,2788,4.0,1140992608
9562,2926,4.0,1103132494
9562,3036,2.0,992916395
9562,3044,4.5,1182302091
9562,3081,4.5,1182301526
9562,3159,4.0,1037677928
9562,3173,4.0,978876738
9562,3441,3.5,1103132380
9562,3471,5.0,955152000
9562,3527,4.5,1182301665
9562,3752,4.0,992734630
9562,3825,3.0,1236619959
9562,3961,4.5,1069390018
9562,4010,4.0,1236619183
9562,4012,3.0,1013969719
9562,4015,3.0,1236619942
9562,4036,4.0,1000055635
9562,4085,5.0,1138076455
9562,4225,3.0,1019389670
9562,4306,4.0,1006713265
9562,4487,3.5,1139123547
9562,4675,3.0,995762057
9562,4814,4.0,1016396138
9562,4925,3.0,1013486807
9562,5107,4.0,1054076449
9562,5214,3.0,1030974233
9562,5283,4.0,1030974365
9562,5308,4.0,1023058205
9562,5313,3.5,1139123557
9562,5868,4.5,1106102090
9562,5954,4.5,1075668283
9562,6564,4.0,1236619822
9562,6809,3.5,1069390088
9562,6850,4.0,1236619792
9562,6852,5.0,1069389770
9562,7137,4.0,1091413495
9562,7386,5.0,1082568886
9562,7458,4.5,1182301429
9562,8760,3.0,1101859807
9562,8932,3.5,1101859589
9562,51540,4.0,1192401338
9562,55071,5.0,1211419728
9562,55768,3.5,1220555757
9562,63072,5.0,1278552243
9562,66509,3.5,1261428643
9562,68954,4.0,1264344490
9562,93272,4.0,1368396805
9562,94896,3.5,1368410696
9562,99112,4.0,1391985358
9562,105844,4.5,1393890067
9562,105954,5.0,1392257823
9574,116,5.0,940061573
9574,232,5.0,940064600
9574,523,5.0,940063687
9574,593,4.0,940061458
9574,838,5.0,940062542
9574,1188,5.0,940064499
9574,1784,5.0,940062079
9591,367,1.5,1398432466
9591,1209,4.5,1398783118
9591,1220,4.0,1398432434
9591,1281,3.0,1398783233
9591,1784,4.5,1398783020
9591,3081,4.5,1398432539
9591,3173,5.0,1396723281
9591,44555,5.0,1396723723
9601,367,3.0,948495395
9601,379,1.0,948495137
9601,1009,1.0,948495432
9601,1088,4.0,944901525
9601,1129,3.0,948494995
9601,1197,5.0,944901236
9601,1213,5.0,976052977
9601,1242,3.0,948494447
9601,1381,1.0,944901525
9601,2353,4.0,948494995
9601,2476,3.0,948495223
9601,3081,4.0,976051884
9601,3268,1.0,976053074
9603,367,3.0,845116034
9625,593,5.0,941408402
9637,372,3.5,1206662712
9637,3527,3.5,1206663251
9637,40732,3.5,1207611513
9640,13,3.0,1025549640
9640,367,2.0,1025561454
9640,552,3.0,1025551202
9640,838,3.0,1025550850
9640,1197,5.0,1025530537
9640,1288,5.0,1025548757
9640,2353,3.0,1025561703
9640,4085,3.0,1025550802
9653,593,5.0,928663597
9653,1437,5.0,928665227
9653,1784,4.0,928664707
9653,2353,3.0,927304138
9657,367,3.0,987026903
9657,1009,5.0,987026874
9657,1220,4.0,987031198
9657,1784,5.0,987031225
9657,2087,3.0,987026903
9657,2421,4.0,987028084
9657,2429,4.0,987028163
9657,4010,4.0,987032360
9664,379,2.0,1248529882
9664,6624,1.5,1248530382
9664,27478,3.5,1248530447
9689,593,5.0,833882609
9710,41566,4.5,1222543920
9731,367,4.0,1399364672
9731,908,4.0,1368360968
9731,1197,5.0,1367493929
9731,1220,4.0,1422575479
9731,3462,3.5,1368360796
9731,4306,5.0,1368361657
9731,68954,4.5,1367494939
9731,94677,4.0,1383427368
9733,1299,0.5,1342987591
9750,367,2.0,945017843
9750,379,3.0,945029593
9750,1129,3.0,945029050
9750,1197,5.0,945018054
9750,1199,5.0,945016077
9750,1713,3.0,945017272
9750,1748,4.0,945029050
9750,1965,2.0,945029050
9750,2011,3.0,945029338
9750,2087,4.0,945057322
9751,1209,5.0,1370901253
9751,4235,4.0,1370974723
9751,6852,5.0,1370974587
9752,367,4.0,946325788
9752,552,4.0,946325468
9752,593,5.0,946325953
9752,1197,5.0,946326398
9752,1220,5.0,946326595
9752,1242,5.0,946326516
9752,2087,4.0,946326303
9759,593,4.0,956699898
9759,908,4.0,956699746
9759,1213,2.0,956699563
9759,1299,4.0,956700150
9759,3362,2.0,956699545
9761,347,3.0,830880670
9775,3825,4.0,1381788680
9802,1242,4.0,1315689557
9811,593,3.0,1133216715
9811,1197,5.0,1133216676
9811,1213,5.0,1133216827
9811,2353,2.5,1118162083
9811,3081,2.5,1133216469
9811,6027,3.5,1133216568
9813,367,3.0,834762530
9813,475,3.0,834739923
9813,838,5.0,842364464
9831,552,4.0,1375421321
9831,838,4.5,1375417665
9831,908,4.0,1375418273
9831,1188,4.0,1375417694
9831,1197,4.0,1375418474
9831,2087,3.0,1375421142
9831,2724,3.0,1375417609
9831,2936,3.0,1375419126
9831,4306,4.0,1375420360
9831,7458,3.0,1375422831
9831,68954,4.0,1375419139
9831,80126,4.0,1375422946
9831,88267,4.0,1375421152
9834,20,3.0,1116960598
9834,593,3.5,1116960719
9834,802,3.5,1116950669
9834,832,3.0,1116960938
9834,1197,3.5,1141491112
9834,1213,3.5,1187995587
9834,1288,4.5,1116945978
9834,1644,3.5,1116960168
9834,1748,4.0,1116946163
9834,1784,4.0,1116951292
9834,2011,4.0,1116953723
9834,2353,4.0,1116950472
9834,2676,3.0,1116960146
9834,2724,2.5,1116962849
9834,3081,3.5,1116961207
9834,3527,4.0,1116952862
9834,3752,3.0,1116960532
9834,3825,3.0,1116954622
9834,3969,4.5,1116947306
9834,4015,3.0,1116954962
9834,4085,4.0,1116953178
9834,4142,3.0,1116960326
9834,4163,3.0,1116954526
9834,4306,4.0,1116953013
9834,4721,3.5,1117015587
9834,4814,3.0,1116954930
9834,5107,4.0,1117015530
9834,5313,2.0,1116962941
9834,7150,4.0,1116950804
9834,7450,3.0,1116960314
9834,7458,3.5,1116961585
9834,37733,3.5,1134323478
9834,40732,3.0,1143293967
9834,41566,4.0,1136679628
9834,45442,2.5,1154539825
9834,45666,1.0,1164577911
9834,48161,3.0,1196201953
9834,51540,3.5,1184485500
9834,51925,2.5,1180524548
9883,908,5.0,1412202578
9903,1515,3.0,1338217026
9905,367,3.0,838722193
9905,552,4.0,838722396
9905,802,4.0,838722842
9909,1213,5.0,1011325714
9909,3471,3.0,1011326043
9912,593,4.0,1288114210
9912,1965,3.5,1288113632
9919,367,3.5,1419295435
9919,1965,5.0,1419131342
9919,2353,4.0,1419280528
9919,2417,2.5,1419295290
9919,4306,4.5,1419188361
9919,5283,4.0,1419295140
9919,7458,3.5,1419280442
9919,41566,4.0,1419134499
9919,68954,5.0,1419132489
9919,85025,3.0,1419187346
9919,88235,4.0,1419280046
9919,94677,4.0,1419293884
9919,98154,4.0,1419187213
9919,105844,4.5,1421463260
9919,107348,3.0,1419133485
9936,4306,4.5,1067797256
9957,372,3.0,1263260698
9957,593,4.0,1263264180
9957,908,3.0,1263281073
9957,1197,4.5,1263267101
9957,1220,3.0,1263271913
9957,1242,3.0,1268801109
9957,1288,3.5,1264322379
9957,1834,4.0,1264217813
9957,2011,3.5,1263281066
9957,3091,5.0,1263272309
9957,3527,3.0,1263271980
9957,3969,2.5,1264148427
9957,4085,2.5,1267171728
9957,4306,3.0,1263264332
9957,5308,3.0,1267171962
9957,7458,2.5,1263281412
9957,8128,4.0,1264322156
9957,26257,1.5,1263268478
9957,41566,3.5,1263268489
9957,44555,3.0,1263281599
9957,46772,4.0,1264217680
9957,48744,4.5,1266303061
9957,76158,3.5,1273971888
9957,81591,3.5,1298263780
9960,593,3.0,957303971
9960,1213,3.0,957304303
9960,2724,1.0,957304061
9976,1213,4.0,1378504163
9976,68954,4.0,1378504333
9976,81591,4.0,1378504335
9977,552,3.0,1007995913
9977,593,5.0,1008017361
9977,1197,5.0,1007917962
9977,1220,5.0,1007918485
9977,1784,3.0,1007918458
9977,3081,5.0,1007996163
9977,3159,4.0,1007996071
9977,4306,4.0,1007918079
9980,367,2.0,849099410
9980,802,3.0,853880808
9980,832,4.0,853880960
9990,2027,1.0,974949203
9995,367,3.0,964390903
9995,593,4.0,964355202
9995,1199,5.0,969996775
9995,1220,5.0,964356214
9995,2788,5.0,965590182
9995,3527,4.0,964355513
9996,1197,2.5,1402220721
9996,1213,4.5,1402220802
9996,44555,5.0,1402220249
10006,593,5.0,844628136
10013,802,4.0,865490962
10013,832,4.0,865491018
10013,1409,5.0,865491757
10021,367,4.0,1334095966
10021,593,3.0,1334095124
10021,908,4.0,1318718722
10021,1013,2.5,1372883857
10021,1197,5.0,1342348926
10021,1220,4.5,1334094681
10021,1288,5.0,1331944780
10021,1409,4.0,1318716338
10021,1784,5.0,1331944603
10021,2011,3.5,1332008127
10021,2117,3.5,1402096909
10021,2788,4.0,1339358734
10021,3081,3.5,1318719694
10021,3471,3.0,1331951416
10021,3752,4.5,1342312569
10021,3825,4.0,1334095377
10021,4085,4.5,1334095656
10021,4306,4.5,1334095360
10021,5313,3.0,1339372078
10021,6535,3.0,1331950924
10021,6624,0.5,1318717818
10021,7458,4.0,1334097535
10021,8581,4.5,1334097326
10021,56941,4.0,1342312927
10021,59037,3.5,1339372327
10021,60937,3.0,1339371508
10021,68135,0.5,1318716952
10021,68954,4.0,1339371519
10021,71670,4.0,1318718027
10021,81591,2.5,1331951769
10021,84847,3.5,1374309581
10021,87430,4.0,1334096981
10021,94070,4.5,1342311367
10021,98154,3.0,1384527848
10021,101025,3.5,1374996517
10026,9,2.0,974739136
10026,164,3.0,974744741
10026,367,3.0,974744788
10026,372,2.0,974742786
10026,379,3.0,974739246
10026,407,2.0,974745415
10026,552,3.0,974738926
10026,593,4.0,974740243
10026,802,4.0,974743409
10026,832,3.0,974743348
10026,838,3.0,974745721
10026,1088,4.0,974748786
10026,1129,4.0,974748535
10026,1191,3.0,974744972
10026,1197,5.0,974748030
10026,1199,4.0,974747944
10026,1213,5.0,974740206
10026,1220,4.0,974748218
10026,1242,4.0,974747969
10026,1288,5.0,974748088
10026,1299,4.0,974747915
10026,1355,2.0,974745445
10026,1404,4.0,974742905
10026,1409,3.0,974746045
10026,1518,3.0,974738780
10026,1644,2.0,974745266
10026,1667,2.0,974739220
10026,1748,4.0,974744465
10026,1784,4.0,974742586
10026,1834,4.0,974740624
10026,2011,4.0,974748849
10026,2087,4.0,994057798
10026,2088,2.0,974749194
10026,2112,4.0,974744823
10026,2353,4.0,974738742
10026,2770,3.0,974755619
10026,2903,1.0,974749704
10026,3036,3.0,974748499
10026,3044,4.0,974745215
10026,3081,4.0,974745328
10026,3159,3.0,974744287
10026,3173,3.0,974743348
10026,3362,3.0,974751625
10026,3441,3.0,974749194
10026,3471,3.0,974751709
10026,3478,3.0,974748877
10026,3527,3.0,974748471
10026,3672,3.0,994056112
10026,3727,3.0,974748417
10026,3752,3.0,974738413
10026,3961,2.0,974749546
10026,4036,3.0,994055270
10026,4085,4.0,984761813
10026,4306,5.0,994055113
10027,55,3.0,913825002
10027,232,4.0,913911641
10027,367,3.0,913915441
10027,372,3.0,913915101
10027,475,4.0,913823816
10027,523,4.0,913823421
10027,593,5.0,913823321
10027,802,2.0,913825130
10027,832,2.0,913824739
10027,908,4.0,913912250
10027,1088,3.0,913835473
10027,1184,4.0,913835919
10027,1188,5.0,913825976
10027,1197,4.0,913911466
10027,1199,5.0,913834982
10027,1209,5.0,913834419
10027,1213,5.0,913823321
10027,1220,3.0,913912947
10027,1242,4.0,913911575
10027,1281,5.0,913826916
10027,1288,5.0,913834916
10027,1299,5.0,913834982
10027,1667,3.0,913825289
10027,1784,4.0,913823883
10027,1834,3.0,913823747
10027,1836,3.0,913912539
10027,1965,4.0,913834836
10027,2011,2.0,913913569
10027,2087,3.0,913834261
10027,2088,3.0,913835644
10027,2112,4.0,913823971
10027,2117,3.0,913835366
10027,2417,2.0,913835473
10030,802,3.0,884624428
10030,832,4.0,884624582
10030,1515,3.0,884624075
10040,367,4.0,1133046569
10040,4306,5.0,1133045062
10050,367,4.0,844672848
10050,593,3.0,844671870
10050,802,4.0,853006496
10057,372,5.0,1170630444
10064,3081,4.0,949426317
10064,3125,3.0,949426294
10065,1965,2.5,1345604662
10067,367,3.0,962293239
10067,1220,3.0,962293287
10067,1281,5.0,962291545
10067,1784,4.0,962293462
10067,2011,3.0,962293359
10067,3527,3.0,962294778
10083,367,4.0,1198879908
10083,593,4.5,1198879786
10083,802,4.0,1198880055
10083,1220,4.5,1198880039
10083,1784,4.5,1198879121
10083,2011,4.5,1198876618
10083,2770,3.5,1198879983
10083,3471,4.5,1198879627
10083,4306,4.5,1198879095
10083,5283,3.5,1198878495
10083,8581,4.0,1198877788
10086,367,3.0,971489667
10086,379,4.0,971489114
10086,593,1.0,971491058
10086,802,3.0,971487260
10086,832,4.0,971492456
10086,838,5.0,971492417
10086,1013,3.0,971499734
10086,1088,3.0,971487203
10086,1129,3.0,971488928
10086,1197,4.0,971487886
10086,1220,3.0,971488830
10086,1242,4.0,971488621
10086,1299,4.0,971491058
10086,1409,2.0,971487260
10086,1474,3.0,971495545
10086,1703,3.0,971494577
10086,1713,3.0,971494792
10086,2011,3.0,971490414
10086,2088,2.0,971488417
10086,2112,3.0,971492353
10086,2353,4.0,971488777
10086,2421,3.0,971488453
10086,2429,4.0,971488417
10086,2713,2.0,971499166
10086,2724,4.0,971487571
10086,3081,3.0,971487306
10086,3471,4.0,971490217
10086,3478,4.0,971492697
10086,3502,3.0,971499613
10094,908,4.0,938944181
10094,2087,5.0,938945078
10094,2724,3.0,938946482
10107,232,4.0,1032500480
10107,593,5.0,1032500201
10107,908,5.0,1032500176
10107,1288,4.0,1032500762
10107,3362,4.0,1032500436
10107,4235,4.0,1032501019
10117,593,4.0,841449007
10119,367,3.5,1053795619
10119,379,3.0,998157678
10119,552,3.0,998158414
10119,593,4.0,970156212
10119,838,4.5,1053795332
10119,908,3.5,1427087964
10119,1009,3.0,998183078
10119,1188,4.0,970156544
10119,1197,4.0,970337766
10119,1242,4.0,970338294
10119,1299,4.0,1206319730
10119,1644,3.0,998158664
10119,2088,3.0,998183184
10119,2353,4.0,970156731
10119,3044,2.0,970243853
10119,3081,4.0,998157347
10119,3441,3.0,1053796243
10119,3471,3.5,1372978255
10119,3527,3.0,1021598862
10119,4012,1.0,1021601030
10119,4085,4.0,998182167
10119,4291,3.5,1053796008
10119,4306,4.0,1372978185
10119,4814,3.0,1018899159
10119,6535,3.0,1206320052
10119,41566,4.0,1206319622
10119,44555,5.0,1314556824
10119,52328,4.0,1254108574
10121,164,3.0,1002220596
10121,593,5.0,980363153
10121,854,5.0,993227631
10121,908,5.0,980363153
10121,1129,4.0,1002220750
10121,1197,2.0,995304730
10121,1199,3.0,995304694
10121,1209,3.0,1009652764
10121,1213,5.0,979252141
10121,1242,5.0,1009653137
10121,1288,5.0,1009653100
10121,1299,5.0,989603992
10121,1310,3.0,979251665
10121,1748,5.0,980363352
10121,1910,3.0,979252365
10121,1922,5.0,990547897
10121,2112,2.0,989604065
10121,2769,3.0,979252365
10121,2788,5.0,985285844
10121,2905,5.0,990547917
10121,2936,5.0,995304694
10121,2983,4.0,980363282
10121,3036,2.0,1009652956
10121,3091,5.0,989525275
10121,3362,4.0,977942524
10121,3365,5.0,995304765
10121,3462,5.0,995304437
10121,3471,4.5,1062712724
10121,3514,2.0,979251907
10121,3527,3.0,989604145
10121,3566,3.0,979251979
10121,3645,4.0,1062713031
10121,3872,4.0,990547981
10121,4085,3.5,1086482134
10121,4235,4.0,988997893
10121,4291,4.0,989604122
10121,4297,4.0,993227430
10121,4306,3.0,993227412
10121,4432,5.0,995304420
10121,4617,2.0,1009653137
10121,5007,5.0,1009653295
10121,5008,5.0,1023477763
10121,5107,2.0,1023477993
10121,5602,4.5,1062712284
10121,5644,4.0,1062712797
10121,5890,4.5,1055291488
10121,6268,4.0,1055291251
10121,6526,4.5,1057430486
10121,7386,4.0,1086482276
10133,1009,4.0,1076236164
10133,1013,4.5,1076235972
10133,1088,2.5,1076144920
10133,1188,4.0,1076234264
10133,1191,1.0,1076235871
10133,1213,5.0,1076237116
10133,1299,0.5,1076144950
10133,1409,4.5,1076145400
10133,1784,3.0,1076235433
10133,2417,2.0,1076234763
10133,3036,4.5,1076145677
10133,3362,4.5,1076237228
10133,3969,4.0,1076145196
10133,4291,4.0,1076237701
10133,5308,1.0,1076235508
10133,6422,4.5,1076235382
10138,593,3.5,1369587103
10138,908,3.5,1369587052
10138,1129,4.0,1369586848
10138,1197,4.5,1369587120
10138,1199,2.0,1369587435
10141,593,3.5,1097447082
10141,1013,1.5,1097445087
10141,1220,4.5,1097446942
10141,2011,4.0,1097446988
10141,3752,3.5,1097445013
10141,4306,4.5,1097445590
10142,593,4.0,1132438629
10142,1197,5.0,1132438649
10142,1213,5.0,1132437141
10142,1381,3.0,1132437977
10142,1784,4.0,1132437134
10142,4306,5.0,1132437147
10142,33677,3.5,1134424701
10142,41566,4.0,1134424144
10146,367,3.0,848651355
10152,593,5.0,967343085
10152,1129,2.0,967343545
10152,1220,1.0,967343213
10152,1242,4.0,967343213
10152,2353,3.0,967343409
10152,3527,3.0,967343409
10158,593,4.0,832691549
10164,100,2.5,1080792947
10164,379,2.5,1090005365
10164,552,4.0,1022809968
10164,593,3.0,1022808774
10164,832,3.5,1053129923
10164,908,5.0,1050946244
10164,1088,2.5,1088653058
10164,1197,3.5,1079998647
10164,1199,3.0,1224740056
10164,1209,4.5,1087448923
10164,1213,5.0,1022809580
10164,1220,5.0,1149647409
10164,1242,4.5,1053118840
10164,1288,3.0,1053753879
10164,1515,4.0,1022809717
10164,1748,4.5,1245026325
10164,1834,4.5,1240810153
10164,2011,3.5,1053129808
10164,2088,2.0,1022816383
10164,2117,3.5,1391493403
10164,2353,4.0,1022812863
10164,2421,2.0,1034025057
10164,2476,4.0,1233806829
10164,2903,1.0,1022912044
10164,2905,4.0,1188787019
10164,2936,3.5,1271298658
10164,3268,3.0,1022815180
10164,3365,4.0,1260040249
10164,3441,4.0,1022812606
10164,3471,3.5,1053126960
10164,3478,3.5,1088653198
10164,3494,4.0,1300669338
10164,3961,3.0,1022808437
10164,3969,3.5,1053129895
10164,4010,3.5,1053127043
10164,4085,4.0,1022810329
10164,4225,4.5,1282514427
10164,4235,3.0,1195883757
10164,4306,5.0,1022816578
10164,4396,3.0,1023253963
10164,4487,3.0,1022808774
10164,4710,4.0,1396920800
10164,4814,3.5,1232342714
10164,4925,3.5,1312746692
10164,5308,4.0,1022814914
10164,6357,3.5,1265859980
10164,6564,3.0,1060834826
10164,6809,3.0,1281331474
10164,7061,3.5,1073486989
10164,7258,3.0,1403989669
10164,7458,4.0,1106010953
10164,8337,4.0,1086116535
10164,8581,3.5,1087600292
10164,25888,4.0,1272841565
10164,26022,4.0,1329966802
10164,30818,3.5,1426369644
10164,33930,2.5,1363574411
10164,37830,4.5,1149964579
10164,41566,4.5,1135040539
10164,44555,4.0,1227160929
10164,48161,3.5,1172681564
10164,51540,3.5,1200461614
10164,59594,2.5,1405386289
10164,61253,3.5,1349060836
10164,61697,3.5,1231312758
10164,65256,4.0,1247194655
10164,87430,3.5,1324512630
10164,98154,4.5,1357534264
10164,105844,4.0,1412470896
10165,838,5.0,969644704
10165,1188,3.0,969644490
10165,1197,3.0,970774379
10165,1409,4.0,969644856
10165,2724,4.0,969644779
10165,2926,3.0,970774742
10165,3044,3.0,969644704
10165,3179,3.0,969906106
10165,3825,5.0,969644283
10165,3969,5.0,979679411
10165,4306,5.0,993659634
10170,367,0.5,1288027520
10172,9,2.0,854728248
10172,593,3.0,854729048
10179,232,2.0,1056414220
10179,475,4.0,1056416462
10179,593,4.0,1056416259
10179,802,4.0,1056417487
10179,832,3.0,1056417379
10179,1088,3.5,1062714518
10179,1197,4.5,1056414222
10179,1213,0.5,1056416359
10179,1242,4.0,1062710052
10179,1288,2.5,1062711507
10179,1299,4.0,1056417060
10179,1784,3.5,1056414085
10179,2011,3.0,1056414783
10179,2088,1.5,1056415855
10179,2250,4.0,1056417945
10179,2770,4.0,1056413355
10179,2926,2.5,1062713206
10179,3471,4.0,1056416277
10179,3969,3.5,1056417596
10179,4225,4.0,1062711014
10179,4291,4.0,1056414702
10179,4306,4.5,1062710134
10179,5308,3.0,1056415371
10179,6101,4.0,1056416238
10183,232,5.0,965598636
10183,838,4.0,965600009
10183,1213,3.0,965598875
10183,1784,4.0,965600225
10183,2087,3.0,965598003
10183,2972,5.0,965599543
10183,3125,4.0,965600746
10190,1381,4.0,974682695
10190,2421,3.0,983611893
10196,1197,4.0,1379876293
10196,1299,4.5,1379876454
10196,4306,4.0,1379877884
10196,68954,4.5,1379876486
10198,367,4.0,974668740
10198,552,2.0,974668436
10198,908,4.0,974670125
10198,1197,4.0,974668918
10198,1199,4.0,974667215
10198,1784,2.0,974668314
10198,2011,3.0,974667310
10198,2117,2.0,974667353
10198,2770,3.0,974666404
10198,3081,4.0,974666951
10198,3365,4.0,974680727
10198,3471,4.0,974669487
10198,3527,3.0,974667261
10222,1213,4.0,1135716075
10222,1784,4.0,1135716065
10222,4306,4.0,1135716088
10239,552,3.0,1138740018
10239,1242,2.0,1138740227
10239,2353,3.5,1138739941
10239,3825,2.0,1138740833
10239,4085,1.5,1138740307
10239,4306,4.5,1138740184
10240,13,3.5,1311462392
10240,81591,4.0,1311462325
10241,20,4.0,1031892342
10241,1431,3.0,1031892358
10241,3752,3.0,1030684260
10241,4750,2.0,1031892373
10255,1129,3.0,974705546
10255,1199,4.0,974704907
10255,1748,5.0,974705361
10255,1965,3.0,974704974
10255,2011,4.0,974705721
10255,2724,3.0,983738373
10255,3036,3.0,983737725
10255,3362,4.0,974704528
10255,3471,3.0,974705361
10255,3527,3.0,974705495
10277,1129,4.0,1011614994
10277,2011,4.0,1011615019
10277,2117,2.0,1011614994
10277,3527,4.0,1011614886
10295,593,3.0,858075181
10295,802,3.0,858074862
10295,1197,3.0,858108192
10295,1213,4.0,858094888
10295,1288,5.0,858108135
10304,116,5.0,860249303
10313,593,4.5,1103947713
10313,1197,4.5,1103953689
10313,1213,4.5,1103953697
10313,1242,4.0,1103948070
10313,1784,4.5,1103947450
10313,3527,4.0,1103947417
10313,4085,4.0,1103954033
10313,4306,3.5,1103953724
10331,372,2.0,835698743
10342,1088,2.0,946011308
10342,1197,4.0,946012205
10342,1288,4.0,946013833
10342,2387,5.0,946014383
10396,367,4.0,840998466
10396,593,5.0,840998715
10407,367,4.0,833372528
10407,593,5.0,833371518
10416,593,4.0,1127116842
10416,1088,0.5,1127114593
10416,3081,4.0,1127114475
10416,4306,4.5,1127117162
10416,26629,3.5,1173932096
10419,367,4.0,1314668358
10419,379,3.0,1321931141
10419,593,4.0,1348539879
10419,1784,4.5,1347929995
10419,2011,4.0,1314668454
10419,2353,3.5,1314668519
10419,2421,3.0,1321931065
10419,3471,4.0,1314668645
10419,3752,3.5,1410649429
10419,4306,5.0,1314327250
10419,8581,3.5,1314395408
10419,52319,4.5,1314395116
10419,68954,4.0,1314327582
10419,81591,4.0,1318120709
10419,94677,3.0,1348539695
10419,100527,3.0,1417998717
10419,105844,3.0,1410649899
10419,117109,4.5,1417997111
10435,13,1.0,943631549
10435,552,1.0,941379827
10435,593,4.0,938615950
10435,937,3.0,938627909
10435,1013,2.0,939026682
10435,1129,1.0,941415360
10435,1197,2.0,940083909
10435,1213,4.0,938615950
10435,1220,2.0,939628799
10435,1299,3.0,938615950
10435,1409,3.0,940113509
10435,1431,1.0,941408937
10435,1474,1.0,941459076
10435,1784,4.0,938628103
10435,2011,1.0,941415135
10435,2087,2.0,938651510
10435,2112,3.0,939027677
10435,2421,1.0,940083441
10437,116,4.0,975194766
10437,523,4.0,1093357231
10437,593,5.0,1031161404
10437,802,3.5,1083697697
10437,832,3.0,1083697791
10437,838,4.0,1083698423
10437,908,5.0,1028757900
10437,1088,3.0,1083698409
10437,1197,4.0,1083697291
10437,1199,3.0,1083698006
10437,1213,3.0,979274877
10437,1242,3.0,979275457
10437,1288,3.0,1133394245
10437,1299,4.0,975194992
10437,1409,3.5,1083699024
